x,y,Aspect,ELEV,FRG,K_Factor,MAP,MAT,NDVI,NLCD,Silt_Clay,Slope,TPI,NLCD,SOC
-335285,1673795,154.1614532,725.3140869,2,0.298901111,582.885498,12.76087952,0.437465429,7,75.69230652,1.608783007,-0.482330352,3,6.09788168162737
-865285,1793795,171.6655273,2551.669922,3,0.107812501,275.4164429,5.653281212,0.390542448,6,35.08020782,6.923152924,-7.789224625,1,4.93264379581305
-925285,2063795,202.1263275,2505.223877,3,0.181632653,779.6868286,3.650561333,0.737842739,4,40.9224472,10.4540205,-2.142000675,4,10.9505790851224
-835285,2303795,202.1450348,1590.244629,2,0.343899995,323.0350037,7.498650074,0.278666466,5,59.22999954,4.602077484,-0.974382043,2,3.8426726391396
-435285,1623795,135.0792389,913.6374512,2,0.319999993,486.6282349,12.60220432,0.462534636,7,75.5,0.794546366,0.098277718,3,6.32042509037834
-775285,1983795,148.1784821,1934.826904,3,0.17136842,474.2285767,7.863947392,0.512811661,4,41.66421127,13.84474754,0.133327141,4,5.97111545060204
-935285,1433795,145.1069031,1656.402466,5,0.147319585,283.7504883,12.30860806,0.225750521,5,48.20412445,3.591222763,-2.175167561,2,2.67683255989333
-725285,1183795,210.4859161,1257.01001,2,0.200000003,395.3079834,14.59212112,0.302844226,6,18.29999924,1.032054663,-0.268605471,1,1.23465825345126
-925285,2453795,224.3383026,1828.92041,4,0.250105262,421.0331116,6.914315701,0.29879275,5,56.42420959,14.17445374,-9.39448452,2,3.78705592156302
-925285,1893795,182.7086792,2469.630127,3,0.194489792,398.1877747,5.242601871,0.544807494,5,43.40000153,13.60386562,11.23299408,2,4.44549234511499
-875285,1693795,117.7428818,2315.661377,3,0.150000006,192.7635956,5.455898762,0.445168853,5,34.79999924,0.720175326,-0.040096793,2,5.03543727494202
-785285,2113795,193.4537964,2246.256104,4,0.25737375,390.6188965,5.166161537,0.339754611,5,37.61009979,6.206077099,-0.333363414,2,3.22851664267617
-795285,1423795,165.8485107,1936.024902,2,0.360399991,464.3111877,10.02134991,0.37375772,6,61.39899826,5.747486591,-0.038194869,1,8.14602851328759
-315285,1633795,133.8931122,714.2360229,2,0.260322571,607.9765015,12.83650494,0.450149536,7,47.5526886,0.90270716,0.235822782,3,3.39841567523277
-25285,1823795,158.6392212,402.7949524,2,0.370000005,894.3800659,11.79036427,0.678338706,6,79.8125,2.650388718,1.481899381,1,11.5178614206075
-825285,2373795,179.8667603,1390.629761,2,0.319999993,341.9110107,7.311749935,0.297351629,6,57.19800186,2.549525261,0.914403617,1,5.78526362587177
-335285,1883795,159.7528229,735.1879272,2,0.319999993,599.0542603,10.72015476,0.486152112,6,88.77422333,1.952349782,0.550231278,1,6.78409670462
-1015285,2453795,140.4281464,1598.326782,4,0.319999993,254.7940674,6.897315979,0.207734182,6,49.59999847,2.030277729,-1.182611465,1,3.27273994700377
-155285,1673795,145.0410309,463.0815735,2,0.203043476,788.6119995,13.36092377,0.651432335,6,31.60326004,1.296328425,0.079913303,1,5.76431160137433
-1005285,1223795,192.6791534,1452.507935,131,0.112999998,265.6553955,14.58034992,0.174143165,3,46.71500015,1.209835529,0.734236479,,1.80787589544291
-775285,1113795,155.5154266,1026.207642,2,0.358554214,331.3193665,15.78957844,0.376978397,5,63.22289276,1.300504923,1.13338542,2,4.92875971953329
-785285,1603795,164.5847473,2380.919434,3,0.138541669,494.0101318,7.936979294,0.550926089,4,41.60208511,13.94995117,7.874351025,4,3.32106079468755
-925285,1183795,253.6387024,1514.616211,3,0.279700011,336.9013062,14.46934986,0.184529617,5,49.61299896,3.153022051,-3.080090046,2,2.30354991264789
-1115285,2133795,189.3523865,2006.423706,4,0.323448271,216.8528748,6.047298908,0.191768795,5,40.18390656,6.716344357,6.523602962,2,2.63936614811817
-135285,1793795,186.5762177,418.8719177,2,0.369479179,782.9036255,12.73932266,0.581634164,6,77.29374695,1.76723516,-0.070267402,1,5.85427608358187
-1165285,1323795,171.2611542,2161.998535,3,0.286000013,314.7709045,8.849949837,0.224708736,5,49.50099945,4.294888973,-2.39220047,2,7.43130197768769
-85285,1663795,175.9019775,431.588562,2,0.319999993,869.9450684,13.19709682,0.658939421,6,84.05806732,1.156640768,-0.16890274,1,9.38876368467059
-1115285,2443795,206.5928497,2781.528564,5,0.055851065,1007.383301,0.313776612,0.471669316,5,45.31702042,15.30630875,-1.290096164,2,12.9728948337728
-365285,1773795,162.9852142,780.8320313,2,0.319999993,554.1964722,11.64959145,0.460409284,6,81.17550659,2.053455114,-1.211358547,1,6.38224883831335
-1055285,1693795,178.4644775,3032.48999,3,0.0656,866.1943359,1.980449915,0.677483857,4,24.65500069,19.14186668,15.77242661,4,23.7461036947114
-965285,2283795,169.7043304,1656.352661,4,0.370000005,208.3646393,6.647113323,0.213395834,5,48.71237183,1.647442341,-0.52573967,2,1.90250632028293
-575285,1873795,157.9876709,1326.947266,2,0.209090903,443.7326355,10.07313156,0.433712691,6,27.15757561,1.106243253,-0.170281753,1,3.36549869215145
-665285,1253795,129.368103,1232.530396,2,0.250309289,438.7138367,14.16639137,0.360489845,7,47.31855774,1.080887079,-0.55049175,3,4.5816861356934
-345285,1623795,152.6449432,783.4716187,2,0.314166665,580.1882935,12.69718742,0.500635922,7,72.32707977,1.289869905,-0.066494621,3,5.82472702054336
-665285,2413795,151.3916626,1578.437866,2,0.387142867,635.9971313,5.683775425,0.652436435,6,64.88571167,8.894674301,5.462730885,1,12.4285107393328
-1065285,1853795,168.7969055,1519.045166,133,0.343333334,236.1681671,11.42175961,0.35748291,5,67.66481781,2.741272211,-4.426465988,2,3.78932770483289
-785285,1273795,160.644104,1343.608887,2,0.472499996,351.6736145,14.40904999,0.222362056,6,56.61500168,1.703711033,-1.017278433,1,1.93678070422928
-1095285,1593795,191.0687714,1620.03064,3,0.146746993,212.7515717,11.42963886,0.245733306,5,50.01927567,3.256350756,-1.734076858,2,2.32478477181802
-1105285,2383795,185.3056793,2658.578369,5,0.260860205,596.3162842,1.329301119,0.588147461,4,57.08386993,11.16273022,-10.98646069,4,11.533344445248
-955285,1763795,193.9253998,2571.253174,3,0.239999995,302.295105,4.001049995,0.313479304,5,53,8.694936752,-1.287878752,2,3.4542410920733
-245285,1663795,130.861969,595.6442871,2,0.197065219,668.4659424,13.33527184,0.557627678,7,41.49238968,0.808482826,0.052936751,3,4.55263770571999
-795285,1913795,154.2582703,2612.588135,3,0.14948979,599.4275513,4.958214283,0.614983439,4,41.40306091,13.50706577,5.512892723,4,10.2730067544256
-995285,1513795,197.6071167,2191.164307,4,0.2597,350.9664001,7.939499855,0.233367875,5,44.17300034,2.392720222,0.392573386,2,3.19377728814406
-275285,1793795,170.815567,607.2144775,2,0.319999993,617.8952637,11.79453087,0.525593936,6,75.59999847,3.049695253,-0.62138772,1,10.1725666211105
-1235285,2133795,197.8396606,2187.500732,4,0.369489789,357.187561,4.731938839,0.399046659,5,61.58979416,8.548752785,3.835144997,2,8.82572798122616
-1115285,1043795,170.1130066,1319.884277,2,0.312142849,277.4351196,16.12586784,0.188340336,5,58.3928566,1.287201047,-1.001512527,2,1.63547836699929
-395285,1573795,153.8921204,792.3217773,2,0.239090905,538.9342651,13.35267639,0.453669488,6,42.93939209,1.509762764,-0.370537728,1,3.37301494364477
-245285,1853795,167.8870239,516.7348633,2,0.319999993,629.6472168,11.45968437,0.533718646,7,83.05578613,1.550321698,-0.00573345,3,7.92880368897875
-1135285,1453795,191.2539215,2178.106445,3,0.236363634,353.136261,9.062726974,0.271788061,5,39.70000076,6.331950188,1.54221797,2,2.52660080391455
-815285,1483795,169.5690613,2314.258545,2,0.359292924,516.631958,7.427020073,0.397345126,6,66.34848785,4.059056759,-0.175593317,1,7.74999729963852
-775285,1563795,189.2132416,2254.803955,3,0.150000006,493.1955872,8.021949768,0.477551788,4,34.09999847,8.387931824,2.004232407,4,4.50948325648267
-665285,2263795,179.2178802,1289.713501,2,0.364845365,413.1054993,7.846340179,0.35816282,6,77.16494751,3.034150124,0.794958889,1,7.69918223576965
-965285,1853795,160.3656006,2748.262451,3,0.27642858,914.8703613,3.632346869,0.720684528,4,59.93775558,19.73745918,15.74172401,4,13.0121970247143
-855285,1203795,155.6329346,2056.614014,3,0.227400005,475.59729,10.8586998,0.368849635,5,60.15999985,7.489329338,-8.939040184,2,4.96097944224245
-1015285,1833795,203.1277771,2432.599854,3,0.234999999,504.1210632,6.271197796,0.634813309,4,62.50416565,10.18329525,-4.211794853,4,6.51848580672112
-915285,2093795,154.8348541,2382.149414,4,0.237634405,477.6795044,4.379032135,0.388156921,5,48.36989212,5.345459938,-2.125145912,2,6.41633278435069
-975285,2493795,131.1523285,1215.791504,133,0.356363624,170.4902344,7.339886189,0.384982854,7,53.3022728,1.688803554,-0.854034662,3,5.51064308886556
-955285,1293795,178.3815765,1857.068359,3,0.247600004,396.8854065,11.61439991,0.215647534,5,42.84000015,3.182240725,-0.341549426,2,2.27658035863735
-955285,2103795,213.3295746,2210.449463,4,0.236699998,466.1115112,5.200749874,0.380728543,5,36.34600067,6.127781868,1.276519418,2,5.21735758124881
-815285,1433795,195.9801636,2053.25,2,0.410606056,464.663147,9.331515312,0.329850852,6,68.76464844,2.376451492,0.908282161,1,6.86737483641586
-935285,2433795,206.1222534,1363.01123,4,0.323300004,268.5368042,7.761300087,0.165672466,5,54.07699966,3.277311563,-0.406575978,2,1.56778443070351
-775285,1173795,112.5755768,1074.358521,2,0.423258424,366.8821411,15.3523035,0.431768477,5,62.36741638,0.826674938,-1.351152778,2,4.79210360030352
-275285,1883795,167.798584,647.701416,2,0.319999993,616.1889038,10.83973694,0.54113251,6,83.69999695,2.382465124,0.572961092,1,10.1572945782617
-415285,1753795,147.7054901,870.3811646,2,0.319999993,496.6125793,11.78954124,0.444935024,7,83.49897766,2.29637599,1.791196108,3,5.158928749033
104715,1753795,162.883606,322.5126648,5,0.347499996,1020.182739,12.57781219,0.703576386,7,80.05874634,1.705112457,0.263537824,3,10.4101220143606
-395285,1753795,163.2257843,811.1734009,2,0.310303032,515.2161865,11.98101044,0.449989587,6,79.58181763,1.372458577,-1.626108289,1,6.23605049925302
-575285,1673795,143.2382355,1193.536987,2,0.331919193,387.1807251,11.90964603,0.308679581,6,76.99797821,1.324330926,-1.259265661,1,6.68265400219646
-965285,2313795,195.8993073,1572.348389,133,0.366739124,198.1773987,6.909673691,0.163115084,6,41.23913193,2.77434063,3.958804607,1,3.13289886182287
-565285,1773795,205.9914246,1349.443115,2,0.349090904,408.4904175,10.3465147,0.339551598,6,73.68989563,1.257994652,0.755665362,1,5.4757605017068
-595285,1833795,141.3395081,1452.730347,2,0.292173922,430.9630127,9.704782486,0.417157084,6,59.72174072,1.964871168,1.621355653,1,5.08037801667812
-1005285,1293795,156.375412,1739.645874,3,0.166500002,300.9700012,12.41740036,0.199861079,5,45.57300186,7.372504711,9.989813805,2,2.50292332951977
-725285,1873795,156.6574097,1822.165527,2,0.280947357,470.237854,9.39621067,0.396961272,6,51.07263184,2.714053154,1.245930195,1,4.31051880725886
84715,1603795,159.032135,282.5030212,5,0.240515471,1136.658325,13.81005192,0.680893421,7,80.04020691,0.939499497,-0.123011045,3,9.34152128920609
-1065285,2103795,162.785675,2152.179932,4,0.331224501,264.2246399,5.610459328,0.186410576,5,41.91020584,2.741014481,-3.362128735,2,2.31084427980797
-45285,1773795,190.5457916,426.0887756,2,0.349999994,902.0755615,12.17536831,0.709075928,6,83.51999664,2.803016186,1.194249511,1,11.9577780596794
-835285,1453795,149.5121307,2307.796875,3,0.201616168,526.6448364,7.746060371,0.578845739,4,62.24949646,7.035083294,-1.176680565,4,6.77730519653921
-745285,1533795,211.7031403,1908.641846,2,0.430000007,422.2155151,9.545550346,0.307952374,6,72.33499908,2.075408459,-0.229373351,1,4.37672199765804
-765285,2153795,167.7195892,1951.249023,4,0.119000003,411.2181091,6.179500103,0.468500614,5,32.95000076,13.10521889,6.339017391,2,6.14888901771368
-225285,1633795,159.1554108,559.9907837,2,0.212244898,691.5817261,13.46959209,0.52577889,6,42.15714264,1.317123771,0.204008982,1,3.96323103746401
-635285,2473795,167.1594849,983.958252,2,0.370000005,379.0710144,7.297200203,0.348168135,6,77.19999695,1.738823771,0.547543228,1,7.55943184160139
-965285,2303795,172.2196045,1588.76062,4,0.368969083,195.3243256,6.778298855,0.184347615,5,42.73402023,2.628668785,-0.324686825,2,1.7168118176847
-815285,1443795,168.7881775,2055.706787,2,0.430000007,462.4872437,9.258556366,0.309070528,6,71.90000153,1.651077628,-0.239479914,1,4.90511396609708
-1165285,1173795,189.275177,1445.300415,1,0.218865976,392.8375549,14.22994804,0.275502056,5,52.1876297,4.425952435,-5.779382229,2,2.54286720615266
-845285,1833795,149.189682,2837.570313,3,0.100000001,346.124176,2.518988848,0.343785286,6,50.39213562,4.387755871,-2.548096657,1,5.04767718575665
-715285,1553795,156.6908569,2149.996826,2,0.430000007,437.4219971,8.702577591,0.398576409,6,69.42680359,2.839158058,-1.505037785,1,6.95310988871055
-945285,2303795,176.1031952,1667.1698,4,0.370000005,196.7737732,6.401428699,0.167800769,5,39.66632843,3.560315609,2.25407052,2,2.18420482760995
-845285,1433795,154.5579071,2269.723633,3,0.205799997,504.6388855,8.599550247,0.554167092,4,53.0870018,7.546815872,-3.382056713,4,6.87986901472819
-1025285,1643795,192.8465729,2244.830078,3,0.287448972,597.3110352,6.964643002,0.523702085,4,54.36020279,6.690244675,-3.62303853,4,7.05900689298727
-725285,2323795,135.4533234,1388.21936,2,0.317499995,331.1205139,7.275899887,0.321839303,6,43.29700089,3.881898403,1.141074777,1,5.07700042026673
-855285,1873795,132.2242432,3231.438721,4,0.107790701,661.3143311,0.680406988,0.559361339,4,42.1279068,16.12727547,15.07779217,4,14.0065971864099
-725285,2283795,147.0863647,1401.500366,2,0.319999993,351.7677917,7.641499996,0.281873405,6,44.23600006,3.020362139,-0.723658323,1,4.11557114356898
-65285,1623795,195.8964691,429.8790894,2,0.366195649,912.925415,13.42701054,0.686302602,6,83.48152161,1.712193251,1.117080212,1,11.9796254930346
-625285,1723795,169.2638702,1299.87854,2,0.233061224,363.0664368,11.36948967,0.273634404,6,56.16632843,1.047953963,-0.224940181,1,2.28152664764065
-675285,1413795,197.5012512,1271.566162,2,0.214226797,418.4223022,13.85453606,0.300488919,5,27.21443367,1.593185306,-0.896710455,2,1.81854846771595
-505285,1793795,147.7062225,1144.259155,2,0.430000007,462.9083862,10.95750046,0.388087839,6,81.40000153,2.507450581,-0.84359616,1,7.35160651804176
-825285,2103795,148.8304901,2243.068604,4,0.319999993,339.3930664,4.881875038,0.311568707,5,43.35625076,2.582189322,-1.568690419,2,5.57747662534433
-295285,1833795,145.6423035,621.0747681,2,0.319999993,598.7449341,11.43654251,0.512485325,7,79.52659607,1.50430882,0.286216497,3,6.89795389293244
-175285,1673795,163.456665,484.822052,2,0.269340664,771.2590942,13.33049488,0.552526891,7,50.52967072,1.024705768,-0.067896917,3,6.56619474289048
-1205285,2293795,207.2414551,2351.755859,4,0.080300003,729.1580811,3.0552001,0.670522273,4,59.30099869,20.87793922,-5.033875465,4,19.7658807029205
-725285,1093795,187.8467407,1092.730713,2,0.166999996,366.7809143,16.24065018,0.256675541,5,12.78499985,0.877877176,0.375777692,2,1.52153450342638
-1055285,1353795,178.9524078,2211.214355,3,0.217199996,416.1448059,9.343999863,0.236908302,5,38.61600113,4.5927701,-2.922561169,2,3.76519832796769
-1025285,1333795,165.4954071,1904.584229,3,0.179700002,344.1433105,11.30150032,0.193186104,5,51.20600128,5.244530678,2.513277054,2,2.72313802496
-1095285,1913795,208.0220184,2278.760986,3,0.216428578,464.3525696,6.84250021,0.609746277,4,48.70408249,21.45059586,-2.857868195,4,8.94086388666932
-1165285,1083795,173.5610504,1343.447388,2,0.359800011,299.1539917,15.61384964,0.191264644,5,60.95899963,1.185046077,-0.607095957,2,1.38694059548881
-1145285,1333795,164.7862396,2154.255371,3,0.216700003,300.2997131,9.166899681,0.247011915,5,58.45100021,6.299345493,-0.660998702,2,3.79522410834972
-775285,1873795,144.8773499,1839.439453,3,0.231355935,480.0561218,9.147033691,0.546909809,5,44.18983078,10.40554237,2.561664104,2,5.95325031679556
-295285,1723795,162.7787933,646.4364624,2,0.319999993,598.7317505,12.55622482,0.480743378,7,81.68877411,1.326081157,0.210591242,3,6.59612193450093
-735285,2283795,173.6913757,1437.370361,2,0.319999993,340.6951904,7.567649841,0.303311884,6,43.99300003,2.284302473,-1.614881277,1,3.48191277669316
-275285,1723795,157.0106506,624.3397827,2,0.319999993,622.9301147,12.62173939,0.520722747,7,81.76630402,1.386662364,-0.990053892,3,8.51250147272655
-675285,1773795,156.9147034,1619.942749,2,0.21758242,361.5163574,9.567637444,0.333769858,6,39.3604393,1.765247226,0.439489514,1,2.74501966901023
-805285,2213795,159.2276764,2389.770752,4,0.200000003,611.7106934,3.173333406,0.610834897,4,43.08787918,13.87090683,3.66655302,4,9.23267376623546
-505285,1963795,145.678894,1089.46936,2,0.274782598,446.3159485,10.06956482,0.580133915,7,56.33043289,0.810082555,-0.273762316,3,4.81649467792651
-905285,1353795,157.690567,1865.429565,5,0.370000005,371.0607605,10.5622921,0.271704137,6,54.90000153,0.915553212,-0.197916523,1,3.99118185656361
-1175285,2483795,158.9347534,2362.540039,5,0.163368419,857.916687,1.093052626,0.537511528,5,53.82842255,5.597448349,1.437289238,2,8.91250548134306
-955285,1103795,147.7266998,1214.403198,5,0.210299999,260.0487061,16.69919968,0.171168745,5,30.45599937,0.743701518,0.000329262,2,0.916847795028045
-655285,1183795,159.0995331,1208.923584,2,0.210206181,432.1730347,14.55819607,0.337976784,5,24.48556709,1.153247714,-0.080400042,2,2.02060695662358
-825285,2403795,180.1072235,1377.939453,2,0.319999993,346.8176575,7.289374828,0.305083394,6,56.19374847,4.761859894,0.239098623,1,6.20440540217207
-975285,1883795,168.3462677,2456.414551,3,0.280000001,622.9171753,5.820300102,0.785518467,4,61.70000076,14.48623943,5.620634556,4,10.4171654309211
-1045285,1283795,167.4247284,2176.219482,3,0.2629897,369.7948914,9.601288795,0.226087272,5,50.07525635,3.595250607,-0.353974253,2,3.56588542173044
-1035285,2133795,163.6913605,2102.189941,4,0.327499986,165.517395,5.31799984,0.177749977,5,40.18000031,1.999947667,-1.417941451,2,2.40275558503138
-45285,1593795,156.5510712,411.3734131,2,0.338556707,940.3757324,13.67865944,0.691728652,6,83.01133728,2.714483261,-0.655653715,1,12.9179219277902
-1005285,1833795,211.8886261,2762.016357,4,0.24616161,738.2796021,3.549949408,0.774176598,4,60.64949417,9.337398529,1.384807587,4,11.8259998858714
114715,1783795,162.3336029,279.4378052,5,0.307999998,976.2230225,12.62349987,0.746439517,4,85.68000031,2.934465885,3.17573905,4,11.4957305594951
-1055285,2013795,175.7605591,2039.507568,3,0.203232318,361.5323181,7.273383617,0.355424136,4,38.77171707,11.10526848,7.289042473,4,4.63162776836819
-865285,2303795,154.5095978,1644.657715,2,0.344000012,313.0246887,7.17745018,0.238135353,6,51.16799927,3.516256332,-3.74279952,1,3.47978831966075
-1015285,2083795,159.0505066,2028.797974,4,0.280000001,252.9609528,5.937699795,0.135384172,5,39.5,2.611908913,0.208872363,2,1.78020773650904
